,id,Netflix,Hulu,HBO,title,type,age_certification,runtime,name,role,release_year,seasons,imdb_score,imdb_votes
5492,ts89563,0.0,1.0,0.0,Cop Craft,SHOW,TV-MA,23,Shin Itagaki,DIRECTOR,2019,1.0,6.6,402.0
5496,ts233979,0.0,1.0,0.0,Attaway General,SHOW,TV-Y7,13,Alexander Berman,DIRECTOR,2020,3.0,1.0,2526.0
5504,ts250846,0.0,1.0,0.0,The School That Tried To End Racism,SHOW,,47,Rachel Dupuy,DIRECTOR,2019,1.0,4.7,95.0
5505,ts250846,0.0,1.0,0.0,The School That Tried To End Racism,SHOW,,47,David Harris,DIRECTOR,2019,1.0,4.7,95.0
5507,ts221303,0.0,1.0,0.0,Stand My Heroes: Piece of Truth,SHOW,,24,Hideyo Yamamoto,DIRECTOR,2019,1.0,6.9,54.0
5514,ts88043,0.0,1.0,0.0,Quarter Life Poetry,SHOW,,3,Arturo Perez Jr.,DIRECTOR,2019,1.0,8.7,42.0
5526,ts213825,0.0,1.0,0.0,The Bravest Knight,SHOW,TV-Y7,11,Shabnam Rezaei,DIRECTOR,2019,1.0,6.3,110.0
5597,ts277352,0.0,1.0,0.0,"McCartney 3,2,1",SHOW,TV-14,29,Zachary Heinzerling,DIRECTOR,2021,1.0,8.7,2676.0
5599,ts288182,0.0,1.0,0.0,9/11: One Day in America,SHOW,TV-MA,49,Daniel Bogado,DIRECTOR,2021,1.0,9.3,2823.0
5612,ts285048,0.0,1.0,0.0,Sasquatch,SHOW,TV-MA,45,Joshua Rofé,DIRECTOR,2021,1.0,6.3,1362.0
5634,ts302190,0.0,1.0,0.0,The Big Leap,SHOW,TV-14,44,Liz Heldens,DIRECTOR,2021,1.0,7.5,2369.0
5643,ts274203,0.0,1.0,0.0,Insânia,SHOW,,35,Gustavo Bonafé,DIRECTOR,2021,1.0,4.6,239.0
5676,ts286374,0.0,1.0,0.0,Greta Thunberg: A Year to Change the World,SHOW,TV-PG,58,Alistair Duncan,DIRECTOR,2021,1.0,4.8,556.0
5693,ts230778,0.0,1.0,0.0,A3,SHOW,,77,Beto Ribeiro,DIRECTOR,2021,1.0,8.6,7.0
5694,ts230778,0.0,1.0,0.0,A3,SHOW,,77,Carla Albuquerque,DIRECTOR,2021,1.0,8.6,7.0
5698,ts322832,0.0,1.0,0.0,Ronningmaen: Ttwineun Nom Wie Noneun Nom,SHOW,,40,Lim Hyung-taek,DIRECTOR,2021,1.0,7.4,14.0
5700,ts290117,0.0,1.0,0.0,Nine Films About Technology,SHOW,TV-MA,11,Peter Huang,DIRECTOR,2021,1.0,7.3,182.0
5702,ts635,0.0,1.0,0.0,Comedy Central Presents,SHOW,TV-14,24,--,--,1998,15.0,8.0,1141.0
5703,ts1770,0.0,1.0,0.0,Digimon Adventure 02,SHOW,TV-G,21,--,--,2000,2.0,7.4,1650.0
5704,ts15069,0.0,1.0,0.0,The FBI Files,SHOW,TV-PG,50,--,--,1998,7.0,7.9,1145.0
5705,ts51570,0.0,1.0,0.0,The New Detectives,SHOW,TV-PG,52,--,--,1996,9.0,7.8,562.0
5706,ts1574,0.0,1.0,0.0,The First 48,SHOW,TV-14,44,--,--,2004,21.0,8.2,3597.0
5707,ts24065,0.0,1.0,0.0,Hoarders,SHOW,TV-14,51,--,--,2009,13.0,6.5,3053.0
5708,ts15745,0.0,1.0,0.0,Bad Girls Club,SHOW,TV-14,40,--,--,2006,17.0,4.7,2727.0
5709,ts241772,0.0,1.0,0.0,Wife Swap,SHOW,TV-14,42,--,--,2004,9.0,4.5,1870.0
5710,ts15210,0.0,1.0,0.0,Deadly Women,SHOW,TV-14,44,--,--,2005,14.0,7.9,1797.0
5711,ts35706,0.0,1.0,0.0,Celebrity Love Island,SHOW,,48,--,--,2005,2.0,2.3,138.0
5712,ts22252,0.0,1.0,0.0,Unusual Suspects,SHOW,TV-14,43,--,--,2010,9.0,7.6,896.0
5713,ts8365,0.0,1.0,0.0,"Drugs, Inc.",SHOW,TV-14,46,--,--,2010,9.0,7.8,1376.0
5714,ts40126,0.0,1.0,0.0,Missing,SHOW,,39,--,--,2010,1.0,7.4,133.0
5715,ts18979,0.0,1.0,0.0,Daisy of Love,SHOW,TV-14,44,--,--,2009,1.0,4.4,516.0
5716,ts56589,0.0,1.0,0.0,Tayo the Little Bus,SHOW,TV-Y,11,--,--,2010,6.0,5.2,156.0
5717,ts83895,0.0,1.0,0.0,Full Metal Panic! The Second Raid,SHOW,TV-14,23,--,--,2005,2.0,7.7,5431.0
5718,ts24184,0.0,1.0,0.0,Nostradamus Effect,SHOW,,44,--,--,2009,1.0,5.0,209.0
5719,ts5961,0.0,1.0,0.0,College Hill,SHOW,TV-14,22,--,--,2004,6.0,5.0,138.0
5720,ts60269,0.0,1.0,0.0,NASA 360,SHOW,,24,--,--,2010,2.0,7.6,7.0
5721,ts52282,0.0,1.0,0.0,La Diosa Coronada,SHOW,,41,--,--,2010,1.0,7.5,25.0
5723,ts18557,0.0,1.0,0.0,Baldwin Hills,SHOW,TV-14,21,--,--,2007,3.0,4.3,150.0
5724,ts6179,0.0,1.0,0.0,Celebrity Wife Swap,SHOW,TV-PG,43,--,--,2012,4.0,4.3,543.0
5725,ts26847,0.0,1.0,0.0,Up to Speed,SHOW,TV-14,26,--,--,2012,1.0,6.4,146.0
5726,ts191698,0.0,1.0,1.0,Little Baby Bum,SHOW,TV-Y,5,--,--,2011,4.0,6.4,94.0
5727,ts945,0.0,1.0,0.0,Basketball Wives LA,SHOW,TV-14,42,--,--,2011,6.0,3.9,331.0
5728,ts17103,0.0,1.0,0.0,Battleground,SHOW,,26,--,--,2012,1.0,9.5,12.0
5729,ts10230,0.0,1.0,0.0,Dead Boss,SHOW,TV-14,32,--,--,2012,1.0,6.4,600.0
5730,ts98053,0.0,1.0,0.0,The Bomber,SHOW,,50,--,--,2012,1.0,8.8,16.0
5731,ts138829,0.0,1.0,0.0,PoliticKING with Larry King,SHOW,TV-14,26,--,--,2012,5.0,5.3,39.0
5732,ts170415,0.0,1.0,0.0,Chiquis 'n Control,SHOW,TV-PG,42,--,--,2012,1.0,8.5,19.0
5733,ts20891,0.0,1.0,0.0,Naked and Afraid,SHOW,TV-14,48,--,--,2013,14.0,6.5,4036.0
5734,ts56313,0.0,1.0,0.0,Pokémon the Series: XY,SHOW,TV-Y7,21,--,--,2013,3.0,7.5,41528.0
5735,ts32253,0.0,1.0,0.0,The Killer Speaks,SHOW,TV-14,43,--,--,2013,2.0,7.4,303.0
5736,ts36731,0.0,1.0,0.0,Little Women: LA,SHOW,TV-14,41,--,--,2014,8.0,5.6,722.0
5737,ts55634,0.0,1.0,0.0,Obsession: Dark Desires,SHOW,TV-14,44,--,--,2014,5.0,7.3,475.0
5738,ts43901,0.0,1.0,0.0,Acapulco Shore,SHOW,TV-MA,48,--,--,2014,9.0,2.9,138.0
5739,ts35453,0.0,1.0,0.0,Wander Over Yonder,SHOW,TV-Y7,18,--,--,2013,2.0,7.2,4199.0
5740,ts20271,0.0,1.0,0.0,Love & Hip Hop Hollywood,SHOW,TV-14,41,--,--,2014,6.0,4.9,396.0
5741,ts521,0.0,1.0,0.0,Black Ink Crew New York,SHOW,TV-14,41,--,--,2013,9.0,4.6,459.0
5742,ts34215,0.0,1.0,0.0,Married to Medicine,SHOW,TV-14,43,--,--,2013,8.0,5.3,364.0
5743,ts32187,0.0,1.0,0.0,Quick Draw,SHOW,TV-14,23,--,--,2013,2.0,7.7,1467.0
5744,ts159161,0.0,1.0,0.0,The Comeback Kids,SHOW,,7,--,--,2014,1.0,7.4,22.0
5745,ts156426,0.0,1.0,0.0,The Apartment,SHOW,TV-14,41,--,--,2013,6.0,4.4,125.0
5746,ts143671,0.0,1.0,0.0,Tom Kerridge's Best Ever Dishes,SHOW,,29,--,--,2014,1.0,7.3,10.0
5747,ts133860,0.0,1.0,0.0,With All Due Respect,SHOW,,35,--,--,2014,1.0,8.4,19.0
5748,ts37143,0.0,1.0,0.0,Alone,SHOW,TV-MA,48,--,--,2015,8.0,8.4,4622.0
5749,ts80756,0.0,1.0,0.0,Alice in Paris,SHOW,TV-G,5,--,--,2016,2.0,8.7,179.0
5750,ts53041,0.0,1.0,0.0,The 1980s: The Deadliest Decade,SHOW,,42,--,--,2016,2.0,8.0,177.0
5751,ts35788,0.0,1.0,0.0,Major Lazer,SHOW,TV-MA,12,--,--,2015,1.0,7.5,834.0
5752,ts38747,0.0,1.0,0.0,"Underworld, Inc.",SHOW,TV-14,43,--,--,2015,2.0,6.9,201.0
5753,ts37139,0.0,1.0,0.0,Seven Year Switch,SHOW,TV-14,49,--,--,2015,3.0,4.8,20.0
5754,ts43487,0.0,1.0,0.0,Sky Wizards Academy,SHOW,TV-PG,24,--,--,2015,1.0,6.6,427.0
5755,ts79788,0.0,1.0,0.0,The Riveras,SHOW,TV-PG,43,--,--,2016,4.0,7.7,34.0
5756,ts80757,0.0,1.0,0.0,Home to Win,SHOW,,46,--,--,2016,4.0,5.4,18.0
5757,ts113169,0.0,1.0,0.0,Boonie Bears: Spring Into Action,SHOW,,13,--,--,2015,1.0,6.8,10.0
5758,ts130271,0.0,1.0,0.0,Hello World!,SHOW,TV-PG,21,--,--,2016,1.0,7.5,11.0
5759,ts98276,0.0,1.0,0.0,Rosaline,SHOW,TV-Y7,4,--,--,2016,1.0,7.4,9.0
5760,ts115839,0.0,1.0,0.0,The Insider: Reggie Yates,SHOW,,52,--,--,2016,2.0,7.1,42.0
5761,ts76019,0.0,1.0,0.0,Worst to First,SHOW,,44,--,--,2017,2.0,7.1,44.0
5762,ts93910,0.0,1.0,0.0,Hitler's Last Stand,SHOW,TV-14,43,--,--,2018,3.0,6.3,150.0
5763,ts104963,0.0,1.0,0.0,Struggle Meals,SHOW,TV-G,22,--,--,2018,7.0,8.7,64.0
5764,ts215643,0.0,1.0,0.0,Killer in Plain Sight,SHOW,TV-14,21,--,--,2018,1.0,7.5,47.0
5765,ts95880,0.0,1.0,0.0,The Baker Sisters,SHOW,,22,--,--,2017,1.0,8.7,7.0
5766,ts116119,0.0,1.0,0.0,Monchhichi Tribe,SHOW,,11,--,--,2017,2.0,6.5,38.0
5767,ts56365,0.0,1.0,0.0,Blue Exorcist: Kyoto Saga,SHOW,TV-14,24,--,--,2017,1.0,7.4,2342.0
5768,ts122150,0.0,1.0,0.0,Murder on the Internet,SHOW,,43,--,--,2017,1.0,6.5,47.0
5769,ts118072,0.0,1.0,0.0,My Sordid Affair,SHOW,,42,--,--,2017,1.0,6.6,36.0
5770,ts278613,0.0,1.0,0.0,Basic Versus Baller: Travel at Any Cost,SHOW,,21,--,--,2018,1.0,7.4,24.0
5771,ts75228,0.0,1.0,0.0,Black Love,SHOW,TV-14,40,--,--,2017,5.0,6.1,386.0
5773,ts234113,0.0,1.0,0.0,Tasty's Making It Big,SHOW,,14,--,--,2018,1.0,7.3,12.0
5774,ts84080,0.0,1.0,0.0,Absolutely Ascot,SHOW,,44,--,--,2018,2.0,5.3,8.0
5775,ts107993,0.0,1.0,0.0,Born Behind Bars,SHOW,TV-14,42,--,--,2017,1.0,8.4,44.0
5776,ts111621,0.0,1.0,0.0,Psychotown,SHOW,,3,--,--,2018,2.0,7.4,32.0
5777,ts107359,0.0,1.0,0.0,pocket.watch Ryan Toys Review Ultimate mishmash,SHOW,TV-G,22,--,--,2018,1.0,3.1,19.0
5778,ts76538,0.0,1.0,0.0,Larrymania,SHOW,,43,--,--,2017,1.0,5.9,9.0
5779,ts117500,0.0,1.0,0.0,"Bad Habits, Holy Orders",SHOW,,45,--,--,2017,1.0,6.9,67.0
5780,ts75556,0.0,1.0,0.0,Dress to Impress,SHOW,,45,--,--,2017,1.0,6.0,26.0
5781,ts109518,0.0,1.0,0.0,La Culpa Es De Cortés,SHOW,,52,--,--,2017,1.0,6.8,6.0
5782,ts256020,0.0,1.0,0.0,Weakest Link,SHOW,,43,--,--,2020,2.0,6.9,468.0
5783,ts312195,0.0,1.0,0.0,The Devil You Know,SHOW,TV-MA,43,--,--,2019,2.0,7.0,681.0
5784,ts269696,0.0,1.0,0.0,Killer Cases,SHOW,TV-14,43,--,--,2020,2.0,7.4,97.0
5785,ts213527,0.0,1.0,0.0,Monsterland,SHOW,TV-MA,50,--,--,2020,1.0,5.6,2712.0
5786,ts236729,0.0,1.0,0.0,Accused: Guilty or Innocent?,SHOW,TV-14,46,--,--,2020,2.0,8.2,225.0
5787,ts232913,0.0,1.0,0.0,Alone: The Beast,SHOW,TV-PG,42,--,--,2020,1.0,5.6,186.0
5788,ts286241,0.0,1.0,0.0,Madagascar: A Little Wild,SHOW,TV-Y,23,--,--,2020,7.0,5.6,195.0
5789,ts284726,0.0,1.0,0.0,Trolls: TrollsTopia,SHOW,TV-Y7,24,--,--,2020,6.0,7.3,115.0
5790,ts256200,0.0,1.0,0.0,City So Real,SHOW,,67,--,--,2020,1.0,7.6,276.0
5791,ts222447,0.0,1.0,0.0,Taken at Birth,SHOW,TV-14,44,--,--,2019,1.0,8.3,192.0
5792,ts100344,0.0,1.0,0.0,Marrying Millions,SHOW,TV-14,41,--,--,2019,2.0,5.0,187.0
5793,ts222807,0.0,1.0,0.0,Kings of Pain,SHOW,TV-14,39,--,--,2019,1.0,6.7,407.0
5794,ts226434,0.0,1.0,0.0,60 Days In: Narcoland,SHOW,TV-14,43,--,--,2019,1.0,6.2,74.0
5796,ts87548,0.0,1.0,0.0,Many Sides of Jane,SHOW,TV-14,43,--,--,2019,1.0,5.7,186.0
5797,ts269810,0.0,1.0,0.0,Narco Wars,SHOW,TV-14,44,--,--,2020,2.0,8.6,203.0
5798,ts229426,0.0,1.0,0.0,Rurangi,SHOW,,20,--,--,2020,1.0,7.3,74.0
5799,ts89258,0.0,1.0,0.0,Lost Gold of World War II,SHOW,TV-PG,40,--,--,2019,2.0,6.4,383.0
5800,ts190558,0.0,1.0,0.0,Kids Behind Bars: Life or Parole,SHOW,TV-14,43,--,--,2019,2.0,6.8,133.0
5801,ts111087,0.0,1.0,0.0,No Man's Land,SHOW,,47,--,--,2020,1.0,7.8,3075.0
5802,ts226757,0.0,1.0,0.0,My Little Pony: Pony Life,SHOW,TV-Y7,11,--,--,2020,2.0,4.8,434.0
5803,ts87932,0.0,1.0,0.0,The First 48 Presents: Homicide Squad Atlanta,SHOW,TV-14,43,--,--,2019,1.0,8.2,263.0
5804,ts189436,0.0,1.0,0.0,Big Food Bucket List,SHOW,,24,--,--,2019,2.0,7.7,14.0
5805,ts216501,0.0,1.0,0.0,Drag SOS,SHOW,,47,--,--,2019,1.0,8.1,123.0
5808,ts81010,0.0,1.0,0.0,The Weekly,SHOW,TV-MA,36,--,--,2019,1.0,6.7,298.0
5809,ts219536,0.0,1.0,0.0,Phantasy Star Online 2: Episode Oracle,SHOW,,24,--,--,2019,1.0,5.9,17.0
5810,ts100341,0.0,1.0,0.0,Cheerleader Generation,SHOW,TV-PG,41,--,--,2019,1.0,7.2,52.0
5811,ts252133,0.0,1.0,0.0,Inside Missguided: Made In Manchester,SHOW,,46,--,--,2020,1.0,6.2,8.0
5812,ts88988,0.0,1.0,0.0,RobiHachi,SHOW,,24,--,--,2019,1.0,5.8,104.0
5813,ts237123,0.0,1.0,0.0,Drug Lords: The Next Generation,SHOW,,43,--,--,2020,1.0,8.1,33.0
5815,ts251004,0.0,1.0,0.0,America: Our Defining Hours,SHOW,TV-14,84,--,--,2020,1.0,6.5,15.0
5816,ts230784,0.0,1.0,0.0,Salvage Kings,SHOW,,46,--,--,2019,2.0,8.2,68.0
5817,ts228189,0.0,1.0,0.0,Junior Chef Showdown,SHOW,,44,--,--,2020,1.0,7.8,15.0
5819,ts232556,0.0,1.0,0.0,Two Pink Doors,SHOW,,3,--,--,2019,1.0,6.3,65.0
5820,ts220364,0.0,1.0,0.0,Baking It Easy,SHOW,,22,--,--,2019,1.0,7.1,15.0
5821,ts265376,0.0,1.0,0.0,Bride & Prejudice: Forbidden Love,SHOW,TV-14,42,--,--,2020,1.0,3.7,7.0
5822,ts289343,0.0,1.0,0.0,Daytime Noir,SHOW,,2,--,--,2019,1.0,6.5,26.0
5823,ts219127,0.0,1.0,0.0,Activate: The Global Citizen Movement,SHOW,TV-MA,43,--,--,2019,1.0,5.1,31.0
5824,ts306133,0.0,1.0,0.0,Superstar,SHOW,,41,--,--,2021,1.0,7.3,43.0
5825,ts308565,0.0,1.0,0.0,Judge Steve Harvey,SHOW,,44,--,--,2022,1.0,5.0,247.0
5826,ts285272,0.0,1.0,0.0,Rock Solid Builds,SHOW,,44,--,--,2021,2.0,9.5,50.0
5827,ts318710,0.0,1.0,0.0,Joe Millionaire: For Richer or Poorer,SHOW,,47,--,--,2022,1.0,6.4,158.0
5828,ts260008,0.0,1.0,0.0,Married at First Sight: Unmatchables,SHOW,TV-14,42,--,--,2021,1.0,5.3,38.0
5829,ts287626,0.0,1.0,0.0,Dark Side of Football,SHOW,TV-14,44,--,--,2021,1.0,5.9,80.0
5830,ts288408,0.0,1.0,0.0,Mike Tyson: The Knockout,SHOW,TV-PG,85,--,--,2021,1.0,7.9,256.0
5831,ts320788,0.0,1.0,0.0,Let the World See,SHOW,,33,--,--,2022,1.0,8.7,119.0
5833,ts232617,0.0,1.0,0.0,Black Death,SHOW,,5,--,--,2021,1.0,7.3,10.0
5834,ts273453,0.0,1.0,0.0,Soul of a Nation,SHOW,TV-PG,41,--,--,2021,1.0,4.9,193.0
5836,ts318346,0.0,1.0,0.0,Peckham's Finest,SHOW,,33,--,--,2021,1.0,5.4,12.0
5837,ts276887,0.0,1.0,0.0,Swan Boy,SHOW,,4,--,--,2021,1.0,8.4,7.0
5838,ts330888,0.0,1.0,0.0,Roman to the Rescue,SHOW,,24,--,--,2021,1.0,7.0,12.0
5847,ts225761,0.0,0.0,1.0,Tom and Jerry,SHOW,,8,Joseph Barbera,DIRECTOR,1940,16.0,7.7,853.0
5848,ts225761,0.0,0.0,1.0,Tom and Jerry,SHOW,,8,William Hanna,DIRECTOR,1940,16.0,7.7,853.0
6024,ts22230,0.0,0.0,1.0,"Scooby-Doo, Where Are You!",SHOW,TV-G,23,William Hanna,DIRECTOR,1969,3.0,7.9,33962.0
6025,ts22230,0.0,0.0,1.0,"Scooby-Doo, Where Are You!",SHOW,TV-G,23,Joseph Barbera,DIRECTOR,1969,3.0,7.9,33962.0
6026,ts22230,0.0,0.0,1.0,"Scooby-Doo, Where Are You!",SHOW,TV-G,23,Charles A. Nichols,DIRECTOR,1969,3.0,7.9,33962.0
6580,ts4567,0.0,0.0,1.0,Coupling,SHOW,TV-14,29,Martin Dennis,DIRECTOR,2000,8.0,8.6,45090.0
6673,ts21561,0.0,0.0,1.0,"Harvey Birdman, Attorney at Law",SHOW,TV-14,12,Vincent Waller,DIRECTOR,2000,4.0,8.0,11485.0
6674,ts21561,0.0,0.0,1.0,"Harvey Birdman, Attorney at Law",SHOW,TV-14,12,Robert Alvarez,DIRECTOR,2000,4.0,8.0,11485.0
6675,ts21561,0.0,0.0,1.0,"Harvey Birdman, Attorney at Law",SHOW,TV-14,12,Ben Jones,DIRECTOR,2000,4.0,8.0,11485.0
6676,ts21561,0.0,0.0,1.0,"Harvey Birdman, Attorney at Law",SHOW,TV-14,12,Michael Ouweleen,DIRECTOR,2000,4.0,8.0,11485.0
6677,ts21561,0.0,0.0,1.0,"Harvey Birdman, Attorney at Law",SHOW,TV-14,12,Erik Richter,DIRECTOR,2000,4.0,8.0,11485.0
6905,ts22181,0.0,0.0,1.0,"Tim and Eric Awesome Show, Great Job!",SHOW,TV-MA,12,Tim Heidecker,DIRECTOR,2007,5.0,7.6,11438.0
6906,ts22181,0.0,0.0,1.0,"Tim and Eric Awesome Show, Great Job!",SHOW,TV-MA,12,Jonathan Krisel,DIRECTOR,2007,5.0,7.6,11438.0
6907,ts22181,0.0,0.0,1.0,"Tim and Eric Awesome Show, Great Job!",SHOW,TV-MA,12,Eric Wareheim,DIRECTOR,2007,5.0,7.6,11438.0
6959,ts9926,0.0,0.0,1.0,Check It Out! with Dr. Steve Brule,SHOW,TV-14,12,Eric Wareheim,DIRECTOR,2010,4.0,8.6,6343.0
6960,ts9926,0.0,0.0,1.0,Check It Out! with Dr. Steve Brule,SHOW,TV-14,12,Tim Heidecker,DIRECTOR,2010,4.0,8.6,6343.0
7107,ts22273,0.0,0.0,1.0,Tom Goes to the Mayor,SHOW,TV-PG,11,Eric Wareheim,DIRECTOR,2004,2.0,6.7,3608.0
7108,ts22273,0.0,0.0,1.0,Tom Goes to the Mayor,SHOW,TV-PG,11,Tim Heidecker,DIRECTOR,2004,2.0,6.7,3608.0
7161,ts33361,0.0,0.0,1.0,Xavier: Renegade Angel,SHOW,TV-MA,11,John Lee,DIRECTOR,2007,2.0,7.7,4151.0
7162,ts33361,0.0,0.0,1.0,Xavier: Renegade Angel,SHOW,TV-MA,11,Vernon Chatman,DIRECTOR,2007,2.0,7.7,4151.0
7201,ts18292,0.0,0.0,1.0,12 oz. Mouse,SHOW,TV-MA,11,Matt Maiellaro,DIRECTOR,2005,3.0,6.5,2244.0
7249,ts7916,0.0,0.0,1.0,Epitaphs,SHOW,TV-MA,47,Alberto Lecchi,DIRECTOR,2004,2.0,7.9,1264.0
7250,ts7916,0.0,0.0,1.0,Epitaphs,SHOW,TV-MA,47,Daniel Barone,DIRECTOR,2004,2.0,7.9,1264.0
7299,ts30164,0.0,0.0,1.0,If God Is Willing and da Creek Don't Rise,SHOW,TV-MA,72,Spike Lee,DIRECTOR,2010,1.0,7.3,535.0
7380,ts21101,0.0,0.0,1.0,Parade's End,SHOW,TV-MA,59,Susanna White,DIRECTOR,2012,1.0,7.5,10108.0
7427,ts26754,0.0,0.0,1.0,Witness,SHOW,TV-MA,46,David Frankham,DIRECTOR,2012,1.0,7.8,256.0
7428,ts26754,0.0,0.0,1.0,Witness,SHOW,TV-MA,46,Abdallah Omeish,DIRECTOR,2012,1.0,7.8,256.0
7514,ts58470,0.0,0.0,1.0,Tim and Eric's Bedtime Stories,SHOW,TV-14,13,Tim Heidecker,DIRECTOR,2014,2.0,7.8,2290.0
7515,ts58470,0.0,0.0,1.0,Tim and Eric's Bedtime Stories,SHOW,TV-14,13,Eric Wareheim,DIRECTOR,2014,2.0,7.8,2290.0
7522,ts20294,0.0,0.0,1.0,Garfunkel and Oates,SHOW,TV-14,11,Fred Savage,DIRECTOR,2014,1.0,7.5,3290.0
7544,ts41319,0.0,0.0,1.0,Sr. Ávila,SHOW,TV-MA,53,Alejandro Lozano,DIRECTOR,2013,4.0,8.2,918.0
7545,ts41319,0.0,0.0,1.0,Sr. Ávila,SHOW,TV-MA,53,Fernando Rovzar,DIRECTOR,2013,4.0,8.2,918.0
7581,ts43915,0.0,0.0,1.0,Head Over Heels,SHOW,,35,Jan Hřebejk,DIRECTOR,2014,2.0,7.0,140.0
7597,ts38785,0.0,0.0,1.0,Berserk,SHOW,TV-MA,25,Shin Itagaki,DIRECTOR,2016,2.0,6.8,5711.0
7599,ts21650,0.0,0.0,1.0,The Jinx: The Life and Deaths of Robert Durst,SHOW,TV-MA,45,Andrew Jarecki,DIRECTOR,2015,1.0,8.6,44477.0
7615,ts38071,0.0,0.0,1.0,Chewing Gum,SHOW,TV-MA,23,Tom Marshall,DIRECTOR,2015,2.0,7.7,9066.0
7621,ts21887,0.0,0.0,1.0,Togetherness,SHOW,TV-MA,27,Jay Duplass,DIRECTOR,2015,2.0,7.5,8437.0
7622,ts21887,0.0,0.0,1.0,Togetherness,SHOW,TV-MA,27,Mark Duplass,DIRECTOR,2015,2.0,7.5,8437.0
7628,ts43212,0.0,0.0,1.0,The Pact,SHOW,,53,Leszek Dawid,DIRECTOR,2015,2.0,7.3,1040.0
7639,ts41277,0.0,0.0,1.0,Impractical Jokers: Inside Jokes,SHOW,TV-14,29,Mark W. Roden,DIRECTOR,2016,1.0,8.6,2663.0
7646,ts38121,0.0,0.0,1.0,Golden Life,SHOW,,54,Zsombor Dyga,DIRECTOR,2015,3.0,8.8,7769.0
7647,ts38121,0.0,0.0,1.0,Golden Life,SHOW,,54,Áron Mátyássy,DIRECTOR,2015,3.0,8.8,7769.0
7650,ts38720,0.0,0.0,1.0,Kiznaiver,SHOW,TV-PG,24,Hiroshi Kobayashi,DIRECTOR,2016,1.0,7.0,1414.0
7665,ts271031,0.0,0.0,1.0,Nuclear Family,SHOW,TV-MA,58,Ry Russo-Young,DIRECTOR,2016,1.0,6.8,393.0
7670,ts53390,0.0,0.0,1.0,Mamon,SHOW,,54,Vladimír Michálek,DIRECTOR,2015,1.0,7.3,282.0
7678,ts37709,0.0,0.0,1.0,Long Live the Royals,SHOW,TV-PG,11,Cole Sanchez,DIRECTOR,2015,1.0,6.7,176.0
7680,ts77705,0.0,0.0,1.0,Messy goes to OKIDO,SHOW,TV-G,11,Liz Whitaker,DIRECTOR,2015,2.0,7.2,79.0
7718,ts53334,0.0,0.0,1.0,The Silent Valley,SHOW,TV-MA,58,Marian Crișan,DIRECTOR,2016,1.0,6.7,652.0
7756,ts86524,0.0,0.0,1.0,The Shivering Truth,SHOW,TV-MA,11,Vernon Chatman,DIRECTOR,2018,2.0,8.0,1899.0
7757,ts86524,0.0,0.0,1.0,The Shivering Truth,SHOW,TV-MA,11,Cat Solen,DIRECTOR,2018,2.0,8.0,1899.0
7780,ts80953,0.0,0.0,1.0,Miss Sherlock,SHOW,TV-14,50,Taki Yusuke,DIRECTOR,2018,1.0,6.9,1105.0
7781,ts80953,0.0,0.0,1.0,Miss Sherlock,SHOW,TV-14,50,Takashi Matsuoka,DIRECTOR,2018,1.0,6.9,1105.0
7782,ts80953,0.0,0.0,1.0,Miss Sherlock,SHOW,TV-14,50,Junichi Mori,DIRECTOR,2018,1.0,6.9,1105.0
7791,ts77594,0.0,0.0,1.0,Mosaic,SHOW,TV-MA,50,Steven Soderbergh,DIRECTOR,2018,1.0,6.4,3278.0
7793,ts83292,0.0,0.0,1.0,Random Acts of Flyness,SHOW,TV-MA,34,Terence Nance,DIRECTOR,2018,2.0,6.5,649.0
7807,ts83827,0.0,0.0,1.0,Arthur's Law,SHOW,,48,Christian Zübert,DIRECTOR,2018,2.0,7.2,341.0
7808,ts80759,0.0,0.0,1.0,Being Serena,SHOW,TV-PG,29,Noah Lerner,DIRECTOR,2018,1.0,6.1,382.0
7818,ts83355,0.0,0.0,1.0,Hackerville,SHOW,TV-MA,53,Igor Cobileanski,DIRECTOR,2018,1.0,7.1,1576.0
7829,ts99212,0.0,0.0,1.0,The Ollie & Moon Show,SHOW,TV-Y,11,Florian Thouret,DIRECTOR,2017,2.0,8.3,66.0
7851,ts85393,0.0,0.0,1.0,Grisse,SHOW,,51,Tony Tilse,DIRECTOR,2018,1.0,6.0,371.0
7882,ts88632,0.0,0.0,1.0,Chernobyl,SHOW,TV-MA,65,Alexey Muradov,DIRECTOR,2019,1.0,9.4,693955.0
7889,ts288175,0.0,0.0,1.0,Smiling Friends,SHOW,TV-MA,12,Zach Hadel,DIRECTOR,2020,1.0,8.5,6401.0
7890,ts288175,0.0,0.0,1.0,Smiling Friends,SHOW,TV-MA,12,Michael Cusack,DIRECTOR,2020,1.0,8.5,6401.0
7917,ts282223,0.0,0.0,1.0,Steven Universe Future,SHOW,TV-PG,10,Rebecca Sugar,DIRECTOR,2019,2.0,7.6,2247.0
7925,ts101691,0.0,0.0,1.0,Beartown,SHOW,TV-MA,58,Peter Grönlund,DIRECTOR,2020,1.0,7.1,3399.0
7930,ts95323,0.0,0.0,1.0,The Trial of Christine Keeler,SHOW,,59,Andrea Harkin,DIRECTOR,2019,1.0,6.9,1775.0
7931,ts95323,0.0,0.0,1.0,The Trial of Christine Keeler,SHOW,,59,Leanne Welham,DIRECTOR,2019,1.0,6.9,1775.0
