,id,Netflix,Hulu,HBO,title,type,age_certification,runtime,genres,name,character,role,release_year,seasons,imdb_score,imdb_votes,production_countries
150138,ts21526,0.0,0.0,1.0,How to Make It in America,SHOW,TV-MA,28,"['comedy', 'drama']",Eddie Kaye Thomas,David 'Kappo' Kaplan,ACTOR,2010,2.0,7.9,15581.0,['US']
150139,ts21526,0.0,0.0,1.0,How to Make It in America,SHOW,TV-MA,28,"['comedy', 'drama']",Kid Cudi,Domingo Brown,ACTOR,2010,2.0,7.9,15581.0,['US']
150140,ts21526,0.0,0.0,1.0,How to Make It in America,SHOW,TV-MA,28,"['comedy', 'drama']",Luis Guzmán,Rene Calderon,ACTOR,2010,2.0,7.9,15581.0,['US']
150141,ts21526,0.0,0.0,1.0,How to Make It in America,SHOW,TV-MA,28,"['comedy', 'drama']",Edgar Garcia,Eddie,ACTOR,2010,2.0,7.9,15581.0,['US']
150142,ts21526,0.0,0.0,1.0,How to Make It in America,SHOW,TV-MA,28,"['comedy', 'drama']",Nick Chinlund,Yosi,ACTOR,2010,2.0,7.9,15581.0,['US']
150143,ts21526,0.0,0.0,1.0,How to Make It in America,SHOW,TV-MA,28,"['comedy', 'drama']",Andrea Navedo,Debbie Dominguez,ACTOR,2010,2.0,7.9,15581.0,['US']
150144,ts21526,0.0,0.0,1.0,How to Make It in America,SHOW,TV-MA,28,"['comedy', 'drama']",Tuffy Questell,Jabar,ACTOR,2010,2.0,7.9,15581.0,['US']
150145,ts21526,0.0,0.0,1.0,How to Make It in America,SHOW,TV-MA,28,"['comedy', 'drama']",Nicole LaLiberte,Lulu,ACTOR,2010,2.0,7.9,15581.0,['US']
153028,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Peter Dinklage,Tyrion Lannister,ACTOR,2011,8.0,9.2,1983794.0,['US']
153029,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Lena Headey,Cersei Lannister,ACTOR,2011,8.0,9.2,1983794.0,['US']
153030,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Emilia Clarke,Daenerys Targaryen,ACTOR,2011,8.0,9.2,1983794.0,['US']
153031,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Kit Harington,Jon Snow,ACTOR,2011,8.0,9.2,1983794.0,['US']
153032,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Liam Cunningham,Davos Seaworth,ACTOR,2011,8.0,9.2,1983794.0,['US']
153033,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Isaac Hempstead-Wright,Bran Stark,ACTOR,2011,8.0,9.2,1983794.0,['US']
153034,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Jacob Anderson,Grey Worm,ACTOR,2011,8.0,9.2,1983794.0,['US']
153035,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Sophie Turner,Sansa Stark,ACTOR,2011,8.0,9.2,1983794.0,['US']
153036,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Maisie Williams,Arya Stark,ACTOR,2011,8.0,9.2,1983794.0,['US']
153037,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",John Bradley,Samwell Tarly,ACTOR,2011,8.0,9.2,1983794.0,['US']
153038,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Vasco Temudo,Soldier (Uncredited),ACTOR,2011,8.0,9.2,1983794.0,['US']
153039,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Jerome Flynn,Bronn,ACTOR,2011,8.0,9.2,1983794.0,['US']
153040,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Conleth Hill,Varys,ACTOR,2011,8.0,9.2,1983794.0,['US']
153041,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Nikolaj Coster-Waldau,Jaime Lannister,ACTOR,2011,8.0,9.2,1983794.0,['US']
153042,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Rory McCann,Sandor Clegane,ACTOR,2011,8.0,9.2,1983794.0,['US']
153043,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Joe Dempsie,Gendry,ACTOR,2011,8.0,9.2,1983794.0,['US']
153044,ts2,0.0,0.0,1.0,Game of Thrones,SHOW,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'romance']",Gwendoline Christie,Brienne of Tarth,ACTOR,2011,8.0,9.2,1983794.0,['US']
153085,ts21302,0.0,0.0,1.0,Person of Interest,SHOW,TV-14,44,"['scifi', 'thriller', 'action', 'crime', 'drama']",Jim Caviezel,John Reese,ACTOR,2011,5.0,8.5,172971.0,['US']
153086,ts21302,0.0,0.0,1.0,Person of Interest,SHOW,TV-14,44,"['scifi', 'thriller', 'action', 'crime', 'drama']",Michael Emerson,Harold Finch,ACTOR,2011,5.0,8.5,172971.0,['US']
153087,ts21302,0.0,0.0,1.0,Person of Interest,SHOW,TV-14,44,"['scifi', 'thriller', 'action', 'crime', 'drama']",Kevin Chapman,Lionel Fusco,ACTOR,2011,5.0,8.5,172971.0,['US']
153088,ts21302,0.0,0.0,1.0,Person of Interest,SHOW,TV-14,44,"['scifi', 'thriller', 'action', 'crime', 'drama']",Amy Acker,Root,ACTOR,2011,5.0,8.5,172971.0,['US']
153089,ts21302,0.0,0.0,1.0,Person of Interest,SHOW,TV-14,44,"['scifi', 'thriller', 'action', 'crime', 'drama']",Sarah Shahi,Sameen Shaw,ACTOR,2011,5.0,8.5,172971.0,['US']
153090,ts21302,0.0,0.0,1.0,Person of Interest,SHOW,TV-14,44,"['scifi', 'thriller', 'action', 'crime', 'drama']",Enrico Colantoni,Carl Elias,ACTOR,2011,5.0,8.5,172971.0,['US']
153091,ts21302,0.0,0.0,1.0,Person of Interest,SHOW,TV-14,44,"['scifi', 'thriller', 'action', 'crime', 'drama']",John Nolan,John Greer,ACTOR,2011,5.0,8.5,172971.0,['US']
153092,ts20425,0.0,0.0,1.0,Veep,SHOW,TV-MA,29,['comedy'],Julia Louis-Dreyfus,Selina Meyer,ACTOR,2012,7.0,8.3,53090.0,['US']
153093,ts20425,0.0,0.0,1.0,Veep,SHOW,TV-MA,29,['comedy'],Anna Chlumsky,Amy Brookheimer,ACTOR,2012,7.0,8.3,53090.0,['US']
153094,ts20425,0.0,0.0,1.0,Veep,SHOW,TV-MA,29,['comedy'],Tony Hale,Gary Walsh,ACTOR,2012,7.0,8.3,53090.0,['US']
153095,ts20425,0.0,0.0,1.0,Veep,SHOW,TV-MA,29,['comedy'],Reid Scott,Dan Egan,ACTOR,2012,7.0,8.3,53090.0,['US']
153096,ts20425,0.0,0.0,1.0,Veep,SHOW,TV-MA,29,['comedy'],Timothy Simons,Jonah Ryan,ACTOR,2012,7.0,8.3,53090.0,['US']
153097,ts20425,0.0,0.0,1.0,Veep,SHOW,TV-MA,29,['comedy'],Matt Walsh,Mike McLintock,ACTOR,2012,7.0,8.3,53090.0,['US']
153098,ts20425,0.0,0.0,1.0,Veep,SHOW,TV-MA,29,['comedy'],Kevin Dunn,Ben Cafferty,ACTOR,2012,7.0,8.3,53090.0,['US']
153099,ts20425,0.0,0.0,1.0,Veep,SHOW,TV-MA,29,['comedy'],Gary Cole,Kent Davison,ACTOR,2012,7.0,8.3,53090.0,['US']
153100,ts20425,0.0,0.0,1.0,Veep,SHOW,TV-MA,29,['comedy'],Sam Richardson,Richard Splett,ACTOR,2012,7.0,8.3,53090.0,['US']
153101,ts20425,0.0,0.0,1.0,Veep,SHOW,TV-MA,29,['comedy'],Emily Pendergast,Beth Ryan,ACTOR,2012,7.0,8.3,53090.0,['US']
153102,ts20618,0.0,0.0,1.0,Impractical Jokers,SHOW,TV-14,24,"['comedy', 'reality']",Brian Quinn,Himself,ACTOR,2011,10.0,8.6,38717.0,['US']
153103,ts20618,0.0,0.0,1.0,Impractical Jokers,SHOW,TV-14,24,"['comedy', 'reality']",James Murray,Himself,ACTOR,2011,10.0,8.6,38717.0,['US']
153104,ts20618,0.0,0.0,1.0,Impractical Jokers,SHOW,TV-14,24,"['comedy', 'reality']",Sal Vulcano,Himself,ACTOR,2011,10.0,8.6,38717.0,['US']
153105,ts20618,0.0,0.0,1.0,Impractical Jokers,SHOW,TV-14,24,"['comedy', 'reality']",Joe Gatto,Himself,ACTOR,2011,10.0,8.6,38717.0,['US']
153153,ts21078,0.0,0.0,1.0,The Newsroom,SHOW,TV-MA,57,['drama'],Jeff Daniels,Will McAvoy,ACTOR,2012,3.0,8.6,113317.0,['US']
153154,ts21078,0.0,0.0,1.0,The Newsroom,SHOW,TV-MA,57,['drama'],Emily Mortimer,MacKenzie McHale,ACTOR,2012,3.0,8.6,113317.0,['US']
153155,ts21078,0.0,0.0,1.0,The Newsroom,SHOW,TV-MA,57,['drama'],John Gallagher Jr.,James Harper,ACTOR,2012,3.0,8.6,113317.0,['US']
153156,ts21078,0.0,0.0,1.0,The Newsroom,SHOW,TV-MA,57,['drama'],Alison Pill,Margaret Jordan,ACTOR,2012,3.0,8.6,113317.0,['US']
153157,ts21078,0.0,0.0,1.0,The Newsroom,SHOW,TV-MA,57,['drama'],Thomas Sadoski,Don Keefer,ACTOR,2012,3.0,8.6,113317.0,['US']
153158,ts21078,0.0,0.0,1.0,The Newsroom,SHOW,TV-MA,57,['drama'],Dev Patel,Neelamani Sampat,ACTOR,2012,3.0,8.6,113317.0,['US']
153159,ts21078,0.0,0.0,1.0,The Newsroom,SHOW,TV-MA,57,['drama'],Olivia Munn,Sloan Sabbith,ACTOR,2012,3.0,8.6,113317.0,['US']
